"flight_id","tanggal","icao24","latitude","longitude","heading","altitude","ground_speed","squawk","radar","aircraft_code","registration","time","departure","destination","number","airline_iata","on_ground","vertical_speed","callsign","airline_icao"
"374614","2023-03-07 18:44:13","8A0583","0.4663","101.445","84","0","10",,"F-WIBB5","AT76","PK-WHQ","1678189378","BTH","PKU","IW1774","IW1774","1","0","WON1774","WON"
"374615","2023-03-07 18:44:18","8A0583","0.4663","101.445","84","0","10",,"F-WIBB5","AT76","PK-WHQ","1678189378","BTH","PKU","IW1774","IW1774","1","0","WON1774","WON"
"374616","2023-03-07 18:44:23","8A0583","0.4663","101.445","84","0","10",,"F-WIBB5","AT76","PK-WHQ","1678189378","BTH","PKU","IW1774","IW1774","1","0","WON1774","WON"
"374617","2023-03-07 18:44:28","8A0583","0.4663","101.445","84","0","10",,"F-WIBB5","AT76","PK-WHQ","1678189378","BTH","PKU","IW1774","IW1774","1","0","WON1774","WON"
"374618","2023-03-07 19:25:18","8A0509","0.4118","101.4431","1","825","136",,"F-WIBB5","A320","PK-GQK","1678191914","CGK","PKU","QG938","QG938","0","-640","CTV938","CTV"
"374619","2023-03-07 19:25:23","8A0509","0.4136","101.4432","1","800","136",,"F-WIBB5","A320","PK-GQK","1678191917","CGK","PKU","QG938","QG938","0","-640","CTV938","CTV"
"374620","2023-03-07 19:25:28","8A0509","0.4175","101.4432","1","750","136",,"F-WIBB5","A320","PK-GQK","1678191923","CGK","PKU","QG938","QG938","0","-640","CTV938","CTV"
"374621","2023-03-07 19:25:33","8A0509","0.4209","101.4434","1","675","136",,"F-WIBB5","A320","PK-GQK","1678191929","CGK","PKU","QG938","QG938","0","-640","CTV938","CTV"
"374622","2023-03-07 19:25:38","8A0509","0.4251","101.4434","1","600","137",,"F-WIBB5","A320","PK-GQK","1678191935","CGK","PKU","QG938","QG938","0","-768","CTV938","CTV"
"374623","2023-03-07 19:25:43","8A0509","0.427","101.4435","1","575","137",,"F-WIBB5","A320","PK-GQK","1678191938","CGK","PKU","QG938","QG938","0","-832","CTV938","CTV"
"374624","2023-03-07 19:25:48","8A0509","0.4287","101.4436","2","550","137",,"F-WIBB5","A320","PK-GQK","1678191941","CGK","PKU","QG938","QG938","0","-768","CTV938","CTV"
"374625","2023-03-07 19:25:53","8A0509","0.4351","101.4438","1","425","138",,"F-WIBB5","A320","PK-GQK","1678191950","CGK","PKU","QG938","QG938","0","-896","CTV938","CTV"
"374626","2023-03-07 19:25:58","8A0509","0.4364","101.4438","2","375","138",,"F-WIBB5","A320","PK-GQK","1678191953","CGK","PKU","QG938","QG938","0","-896","CTV938","CTV"
"374627","2023-03-07 19:26:03","8A0509","0.4384","101.4439","2","350","138",,"F-WIBB5","A320","PK-GQK","1678191956","CGK","PKU","QG938","QG938","0","-832","CTV938","CTV"
"374628","2023-03-07 19:26:08","8A0509","0.4425","101.444","1","275","139",,"F-WIBB5","A320","PK-GQK","1678191962","CGK","PKU","QG938","QG938","0","-768","CTV938","CTV"
"374629","2023-03-07 19:26:13","8A0509","0.4465","101.4441","1","200","139",,"F-WIBB5","A320","PK-GQK","1678191968","CGK","PKU","QG938","QG938","0","-768","CTV938","CTV"
"374630","2023-03-07 19:26:18","8A0509","0.4503","101.4442","1","125","140",,"F-WIBB5","A320","PK-GQK","1678191974","CGK","PKU","QG938","QG938","0","-320","CTV938","CTV"
"374631","2023-03-07 19:26:23","8A0509","0.4524","101.4443","2","0","135",,"F-WIBB5","A320","PK-GQK","1678191978","CGK","PKU","QG938","QG938","0","0","CTV938","CTV"
"374632","2023-03-07 19:26:28","8A0509","0.4552","101.4444","2","0","125",,"F-WIBB5","A320","PK-GQK","1678191983","CGK","PKU","QG938","QG938","0","0","CTV938","CTV"
"374633","2023-03-07 19:26:33","8A0509","0.4587","101.4445","2","0","100",,"F-WIBB5","A320","PK-GQK","1678191989","CGK","PKU","QG938","QG938","0","0","CTV938","CTV"
"374634","2023-03-07 19:26:38","8A0509","0.4609","101.4446","2","0","80",,"F-WIBB5","A320","PK-GQK","1678191994","CGK","PKU","QG938","QG938","1","0","CTV938","CTV"
"374635","2023-03-07 19:26:43","8A0509","0.462","101.4446","2","0","67",,"F-WIBB5","A320","PK-GQK","1678191998","CGK","PKU","QG938","QG938","1","0","CTV938","CTV"
